nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
297.11908406528516,205.10831675474103,301.2919811009756,202.7340655505165,293.47114461737306,202.44009328011444,307.99278364560786,201.2420981376387,291.22135546439546,201.00449005301692,317.24920922372183,195.72049202668052,285.43547063663283,196.56149438647898,318.93236235642325,224.43806003785662,279.62676620886646,219.86656816867682,319.90589710177437,253.54064941105025,277.26813721467687,245.12961216552188,313.7111679909358,186.3382478387798,294.426778417229,184.46305470222617,319.7889533311253,222.19796849527856,280.6090591489091,215.54617367297425,319.419108450174,255.80822467117451,276.79100835955285,248.20011980749726
297.13683036515806,203.3852065394759,301.19565673095957,201.1174692150987,293.7791506202923,201.2850937404346,307.87792139674735,198.3008534065673,291.38880342430406,196.5994008055727,317.10034794896893,193.78633534109824,285.76722721295175,191.1569565962957,318.9412787634775,218.9736168991062,280.14490905300244,217.24084191812767,315.98841750400516,212.65423146745198,282.01333382169827,214.27622266105786,313.65614431447545,188.23346549068873,294.4670800871424,184.61558095211797,319.69034861405464,221.79673169698455,280.61056508763664,215.61817362797802,319.4299703382318,256.1562167622124,276.7029473036095,248.58415151562593
298.1249539308834,201.58887073643513,302.61764966878053,200.2817767948902,294.69627990111564,200.09058949606552,308.4258514061913,197.48822681702515,292.46316812544046,195.95558854698314,317.27149301471906,189.7893110588791,286.81522276234256,184.87825923599556,318.4317719421572,211.94938771772158,281.79554372428805,207.54834005463675,313.0120207892611,210.09106299168516,283.07819401080303,210.2961016337674,313.52751486863656,187.00788301850608,294.9907848653424,184.71612494141536,319.62336077693243,221.4934216667853,280.4559108286967,215.7185419689692,319.69806805407296,256.14838673989425,276.56156951957604,248.80385360534044
298.1754577096541,201.62897025009644,302.8235115018031,200.0905705051548,294.8535349603628,199.92929728046425,308.4368153603935,197.11447348101154,292.6148577397941,195.227690755122,317.4529522539465,190.20321361746485,286.76079425897206,184.98666817995488,318.56207476330445,210.51466150033482,281.70995143479604,209.1781529187263,313.0459132663551,209.6105887342122,283.244567787821,209.57961469951937,313.824248682664,188.91389059660864,295.13359536472944,184.80600859910894,319.63340723053284,221.17937122730822,280.8518656548235,215.75734166640586,319.80973196624865,256.1320973733135,276.4731739234747,248.8870065140178
298.30134914682463,201.73907403349762,303.2129177439199,200.2451814929075,294.9555148733819,200.1724088440971,308.64583263536576,197.30984490549776,292.7003462708607,195.53087174385763,317.6235852230848,188.8058094120403,287.012928801399,185.22019190571342,318.994846293482,211.31279255662292,281.6295340737144,210.17605351945207,312.01246813146435,209.88092321752438,283.8368386874327,211.44492030856165,313.3865610815987,186.3924954458328,295.28605066766846,182.46433432711714,319.6762391067386,220.77078425679937,280.8198130747869,215.76294663694185,320.0980881796573,256.11048674762026,276.5576844541398,248.70687896100745
298.1980397483782,201.51738550175088,303.00130045499344,199.7920142086511,294.9307199512629,200.15062142418046,308.441262833682,196.48680724199306,292.65933429176295,195.7642261884414,317.509578557623,189.23970829383873,286.64825033253794,186.4697016331129,319.26763860974296,214.3457727208937,281.4523054462753,210.6647122259588,312.0155600231262,209.12991339066036,285.43169348609445,210.71110006890464,313.8304365443163,187.56638793565583,295.3334039255887,183.17077263365906,319.68433728141395,220.5965591193392,281.2029483824899,215.35101220039257,319.9888871013343,256.25941959446413,276.4831317412994,248.855254728987
298.2168311815005,199.01170983077284,302.44367411297446,197.7459438762523,295.22415792611366,198.23985343511282,308.2678708361085,194.08089680037057,292.97517040943376,193.75357114713043,317.45453857442203,184.24744530470812,286.7180973846683,184.11457029802557,319.26168959510227,204.89411092938013,281.5119556954806,207.99822823832113,312.5917880569137,209.23562923485434,284.87023244081445,210.61539880581898,313.8133625541997,188.50600128381032,295.4001009223028,184.1487917327289,319.9682448000146,219.5121928911258,280.51967047929065,215.0604719373706,320.5303167833233,255.42667494045966,276.3814247305158,249.07669674241808
298.22340534526126,198.34971572745118,302.2342332949233,197.87906324661685,295.39564504186876,198.3829461971074,308.21242327246983,194.66086046619736,293.249086601199,194.32415353574012,317.1753369830444,185.824493325643,287.40028289645585,182.50675273610244,319.58198643838523,203.47501207772265,282.13964226354267,205.16667431773504,312.62135752013086,209.7345266012053,284.3078769432264,209.521243044136,313.71325906514977,186.5175696046712,295.8623779623574,182.76834176052597,320.1071693726763,219.37189793582178,280.46395962639957,214.8513174261612,320.776391315605,255.46509758852704,276.3711808591071,248.9543410389977
298.2048636964426,199.06022430144887,302.0427443730177,198.0845602780126,295.3587707250251,198.5891699557784,308.2040713192318,195.05008958177592,293.2738622327371,194.13932350338067,317.5544578264813,185.72836964325293,287.35211415059314,183.35792634204432,319.6393033215389,203.50974728701507,281.9906542821874,206.44433077766644,312.7905081968004,209.30059841005874,284.9528601880422,209.0781697294086,313.89500465488845,187.851174368909,295.9418660911523,183.43737398252148,320.3878263923766,219.26762776337384,280.9876901789512,214.67998221612473,320.80665893394473,255.9338431482605,276.39897804723824,248.81133739334402
298.50965051524247,198.83010754445326,302.1455891820987,197.92164864050682,295.72780471207193,198.3391742133347,308.2968250897286,194.12272496110285,293.532603851659,193.98775226344546,317.7088682080922,184.49745061959146,287.40425133598274,183.50917305843336,320.093006217844,204.00696276185062,282.07058134180085,207.0714514279496,313.11088159510746,209.47018525313575,284.91487230212505,209.61726875596833,314.1325902940496,188.70501579591286,296.18429836996347,182.39244456784513,320.57969634551034,219.16844578857337,281.2732515894588,214.33967199635987,321.56316858328006,255.64732732952578,276.6033740213301,248.82351854579827
298.77317264961687,198.68967910284223,302.3918258779944,197.94461464602333,295.98780367019435,198.32885516670737,308.5887208667484,194.10003642315957,293.84393660313935,193.98645930866414,317.83951803273004,185.1482536274344,287.48318116422854,183.6016675297001,320.27171746080734,204.07787150644813,282.15650470797243,207.40151978116637,313.0288437294623,209.39294574033465,284.9778645893605,209.97071198485406,314.1671509144425,186.6990486247875,296.2374546754915,183.93718239298084,320.7316061015621,219.42711716553075,281.08500703344833,214.4416280502124,321.5427537081866,255.36240925689557,276.80775864965585,248.79082495733962
299.7692134421763,197.9183508780612,303.9703281454537,197.4854652470599,297.2104076022615,198.22994861654635,309.43077455585035,193.7112993954565,294.57246824851603,193.95108932447724,318.54417674039854,183.7444727883994,287.88716972772056,182.087250507421,320.3603591280481,203.93222344519756,282.53842683809637,204.71416754267216,312.0001186046692,209.51432302216466,286.5167926883473,210.12925769319426,314.2803064594671,185.67401918127146,296.51387326631533,182.47845264313975,320.6829113226643,218.422507871045,280.8769703111741,214.4555584970886,321.8781449594065,255.16092646931335,276.9845483492958,248.72754026902567
299.8828878390538,197.68758247992346,303.6962182820543,197.0535540802121,297.30201138457903,197.86730320863057,309.30724496705835,192.92016487333828,294.6773869937024,193.07418676893295,318.6323235334208,184.11313370334858,287.9410408602545,182.4127750464338,320.52044961655406,203.53517820762443,282.47324853209955,205.69966232067043,312.5412534378939,208.89332583112503,286.778806243502,209.18549577314033,314.58194074319243,186.79374900014733,296.59842437007404,182.8875470942682,320.87249176818096,218.5364077936331,280.9748364998624,214.0713475454721,321.861723230945,255.40744392249798,277.2247965768076,248.6542163625698
300.05553641047345,199.38772869838468,303.75154882718624,197.7560032447928,297.1114470107224,198.06547789303107,309.52243026304166,193.3102891049963,294.63327549408865,193.34755892718718,318.88070071119495,184.44938957795802,287.8738239286633,184.40336835459095,320.82375681461684,203.82794650324666,282.54525807864246,208.35944504085623,312.89705435107754,209.07883949324363,287.26044260652736,210.3930032454863,314.47888846246093,184.88360144745963,296.42892158666166,181.70092042505806,321.0944763309881,218.75736247519404,281.08576627019096,214.18765577070897,321.90335569542236,255.98660500857662,277.4284560784532,248.60164537843727
299.9774238043506,199.44861320502764,303.6388318429766,197.65382628471028,296.99510933063823,198.2223061907111,309.32854658181265,193.01523580506196,294.56637003367706,193.08475681186496,318.9308072278572,183.84226288039864,287.7301078909212,183.24905833001608,321.3318811900929,203.32036469096565,282.94616544534614,208.11642013647264,314.6662899141206,208.45875982906566,287.29709928746576,209.9390376615004,314.73094121253786,186.44286043512176,296.4124616202097,182.4784151346757,321.43968657168546,218.10989968594703,281.701144605476,214.30328410881026,322.1801401638895,255.92871379110812,277.40759193568783,248.61950466082794
299.87175935465035,199.009350628973,303.3272556455418,197.1036403041067,296.92115982190484,197.42887841520346,309.06819836493906,192.61298910661193,294.62934414312247,192.51010173407806,318.6441693238027,182.33498691579703,287.6970097785622,182.9194705826632,321.3326090289042,202.94820286430695,282.9593534259519,207.6495557206316,315.0766360117358,208.4114369479114,287.22812656905734,210.13061819016534,314.7259803898652,187.28089433712142,296.2682201069852,186.13106098539538,321.74725741459775,217.76462158403248,281.87137562099787,214.1724026882493,322.5042915873314,255.46746837623564,277.47273245002526,248.61812313084377
300.0573105656698,197.4811846377982,303.44570931227616,196.32613461084674,297.32213749589164,197.49480351923756,309.11219411661824,192.64167199800679,294.89357467846366,192.70660855389502,318.3083349629379,182.73761024502312,288.1825593298074,182.30482122951264,321.40123935145584,202.90877459211248,284.41318151937134,204.55179938807183,313.65288571381103,209.00709052175597,289.87172767261933,210.7375422016023,314.22229152830374,182.92695328376493,296.4799280173986,180.85682182247356,321.90083553471885,216.91832436217334,282.0758212339863,214.29131906934154,322.6116279228819,254.43409131552826,277.4846702954438,248.66848218805947
300.093658332382,198.43594029150066,304.05862875833543,197.22039324485573,297.30205637911536,198.51280111505673,309.54512774572424,193.12482074235217,294.9069066548024,192.8417784363635,318.687509953963,181.30790494251562,287.96252542680406,184.56848740619472,321.86136471118147,205.0055653449492,283.53356280855655,209.2219433152346,316.12315542821557,208.2530965247603,289.1774362743611,210.98677418669672,314.32606690525034,184.63755400035544,296.5141853353291,181.51066191501891,321.9114006372726,217.17059660775692,281.97650612718286,215.1970863772917,322.8149708120247,254.02197392271736,277.38031712669647,249.09052224812928
300.5694364904563,195.76066910901417,304.48079362096047,195.39522992920595,298.140405046225,196.39907477760534,309.4883185368857,190.31346189194363,296.0914887989088,190.50491997617954,318.79970137519126,180.40103654927609,289.6509329993304,180.31072288312734,322.1269724484796,202.07398216952,284.04643996618336,202.25348619505695,315.2363040890158,208.07691438152935,289.044075932765,209.1903037421927,314.8398174230147,185.00701676720772,297.6352892434289,183.4861711557828,322.1552730954369,216.38165661610313,281.619558281248,214.40145803930156,322.8829455860319,254.4007116387326,277.41459232977365,249.1389080319637
300.92116667491075,195.72289083949326,305.00811670677047,195.41649813090825,298.3551050838762,196.2006042087287,309.9647757680405,191.11911323188437,296.1101796012122,190.69368654171134,319.0306087228489,180.94257189140032,289.89075699290476,180.48681538500176,322.3081028727888,202.45384817911122,283.99777980876695,203.74335072566018,312.76658415613025,208.6751500638648,288.83799641280825,209.23084475067958,314.93128724367256,180.570993822019,297.8369969260426,179.69498403880652,322.1948080659713,215.93389190221663,281.74320195955056,214.16301975957757,322.9990626930087,254.5022412180185,277.59011617260535,248.84050254380128
301.1325598972795,197.25867218439356,305.27875684769145,196.61836698047125,298.5103929075218,197.5326417641003,310.4400272197628,192.3746010347375,296.0784178246378,192.64885929583545,319.7005700949182,179.51249124710475,289.9123462120815,180.49103524758786,323.3206523017247,202.70775834471686,283.7921135865598,204.59284167516927,317.5002054153827,207.50644556224634,287.70146600353877,208.06981714034643,315.459708788893,181.5775364389073,297.7849122487015,182.99455904356682,323.06572097758817,216.25721622449007,281.9990164659781,214.27085814647367,324.2613423025511,254.16007741140967,278.3964044080631,248.552474522033
301.858653718332,196.2529495543285,305.69594419577174,194.79666683429988,299.2496001323624,195.94516822420377,310.3791787754357,189.54700405175524,296.9634858154134,190.07347536988195,319.52999237802084,177.86683064855802,290.4433232759452,179.07371230924073,323.16156278398205,200.96863177756708,283.93702114451196,203.59782606270642,317.3920219571426,207.60468417950344,290.0777849805738,208.48484053647095,315.51758380314516,181.72506495627056,297.9141012901152,181.89643925203677,323.14997498552424,215.74424786391694,282.6482440168926,213.74663331111353,324.66243344212387,253.9076756463126,278.1686015362287,248.73263343208296
301.00072360267495,196.07670776258126,304.3865159529189,194.66605691358268,298.23795973668564,195.40913928847073,310.1516119259482,189.84972658181954,296.6939720851651,189.43301848549746,319.3858779937715,176.82277163865353,290.5679380179343,178.268717834424,323.2488796614034,199.91725716770347,284.90867033807,202.0134985537509,317.2946181692427,207.54074467288274,288.4438782096222,208.41814394580496,315.78481354741155,184.34498858399218,298.8007131616677,184.11366397388258,323.162581113201,215.95350955960697,282.5253409143913,213.90016213662156,324.7854302615255,254.0133098122187,278.1937738611905,248.67303090412952
301.8374623199881,195.68488999793755,305.84198857512365,194.77419172521792,299.17829506391234,195.57825596923908,310.86830698592576,190.05422632270637,297.5532971778039,189.88736708153704,320.0271930473935,180.6988678171704,291.4355266127017,179.24990089506286,323.2280792215079,200.61643758962433,285.69332258753354,204.1204758130003,316.30426927065844,207.85572805619856,288.9410189930977,209.0097225698208,315.7489785858672,181.10418399077344,298.90855992582726,180.4496894762447,323.6603110754473,215.72421067648068,282.45441746848394,213.25581910811292,324.7581555389567,253.8181266247878,278.2816292957511,248.6098498463278
301.42120650593586,195.80555475370912,304.95876548453475,194.22736630973662,298.5906917280387,195.1274540290331,310.69804423593746,189.26138808399784,296.94724217181226,189.82609894722282,319.87943307703534,178.5789316588686,291.16784331044926,179.50109961353704,323.7420498774224,200.24753127854282,285.4356334598933,204.4387451851067,317.85520204149685,206.07848896703834,288.9505313949173,209.4210560182042,316.3539144150419,185.05469524824198,299.5451045131372,184.1332186068103,323.88452831847974,217.07280970466888,282.84977738405655,213.83816055834347,325.18731272980796,253.87599224432677,278.26248581765435,248.80660408271754
301.3885774765678,195.06648365494905,304.84520001032143,193.68089978144272,298.6504107656031,194.200962072731,310.7997914162186,189.48532152504038,297.09871720768496,189.48407247427505,320.2399437864602,179.3709917018534,291.2432933213638,178.23060798672302,323.7959511113089,201.83166980679852,285.16801029708915,202.90774479972947,316.3283161733749,206.9187515354941,287.9961558703018,209.01905592091632,316.7708163128726,182.2637983944793,299.81556387089563,180.81697692078458,324.1318060128973,214.8320795088316,282.66183336562335,211.85926773313219,324.82941878526077,254.81300429759054,279.3099296904015,248.48126168682086
301.68079906988964,194.29578023083494,304.9139924765383,192.37375348712038,299.12450545626893,193.66502916385937,310.71239463482806,187.97656189105538,297.52324306055016,187.81349337475382,320.51684156669694,178.0012769874702,291.65035777471434,177.9435519290168,324.2916972877109,200.75677841260745,285.28085467130757,201.82838697975936,317.8981390054121,206.33618834686496,288.16340488993126,208.88953691993137,317.1521363144095,185.69755144966567,299.636524690025,184.7238313862425,324.76869027860425,214.94219367601204,283.30411844728917,212.2599996424864,325.120054455279,255.4123577896587,279.3735776458607,248.0372943486074
302.12413113301176,195.5666268986846,306.63751406541246,194.48820149118762,299.5528573016551,195.1698203790414,311.80979112378895,190.18800066982558,297.6146349692215,189.83398166047755,321.84964660818866,180.00125004465502,291.61278027322305,179.95158640969055,324.79885669179276,200.49914855827694,285.21453556109316,203.64240957333917,316.5878947011736,207.6122301335032,288.0622747185105,209.6195542487768,317.54935384874506,185.33640800257075,299.5290982767101,184.34950270280265,324.7930341223008,215.74803020381074,282.8608442661504,212.761627007899,325.2520574982974,255.52326145002007,279.4692923806267,248.31641854277294
302.0684856641839,198.11362885958877,306.295772686901,196.36767747919816,299.0297537716443,196.67760807659468,312.1342475175467,193.02483650260086,296.9627485621157,192.62694172873057,322.3423825893959,180.99326448581922,291.5332114114092,180.08594437042686,324.73887915189437,203.87416104803887,286.5417798767476,204.25064080445154,315.4801175934567,207.92948398903064,289.256913614641,209.3653995890244,318.4763802694805,185.02424190674745,300.8269637386979,180.9285479902404,324.7803764958429,216.3352308854638,282.89647318792686,213.74252238141267,325.7482606123781,255.762961569332,279.65597407669253,248.25655174328998
303.541339054607,195.66292785918094,308.1870528403255,194.80737992111952,300.63439546626216,194.77169894323382,312.9319893960352,189.57085212724726,297.9014509042245,189.64687675808378,322.666754170994,179.93604406845375,291.71145111284284,177.2813840864084,324.7369192635202,203.1397779722802,286.6495853285186,202.6580366480736,316.67458080164147,206.99671063534922,289.8787887431588,209.34205347981606,318.8985514553516,186.8583307053216,300.60983281557895,181.7067896164475,325.3696203614346,216.79066136548136,282.78608439921976,213.65892439648573,326.33326060466607,255.6325212913342,280.1658315015691,248.0979621270797
304.2846998237955,195.66849718476962,308.7905438558497,194.81189590517036,301.3910483661141,194.88926212238675,313.55693201450947,189.8069613488235,298.30986963224717,189.8840907602146,322.7038098470817,180.05716068755214,291.6366038527027,178.718936650456,325.03679588792187,209.2595257698495,285.70526913277143,206.46143384843015,317.13332845465806,207.10018570560376,289.1146471184744,209.99697148601527,318.6703475683624,181.934265284108,300.416616460704,180.32877847756416,325.83689779413146,215.3123465298081,283.10308703119625,212.95838459114407,326.176475724955,254.56723511988002,280.500191225956,248.0845659202139
303.9371665112545,191.44341364330626,307.6398258870136,191.23956061417238,301.1536647653237,192.14207552304637,312.95954756755447,187.05701910063243,298.7144619661318,185.68423433477503,322.36616909116503,177.95953079434344,292.4334995493262,176.88472063813802,325.47380731331026,201.87597319679935,285.8126263934486,201.58868267980552,317.13787280702195,206.9574754262062,289.90875396680644,208.49467253197773,319.078361506462,181.48565587469693,301.643777918017,180.1449569126016,325.98668221378523,214.2216152112075,284.1454938780007,212.05194793043145,326.2585183047264,254.37203956056584,280.63512417174417,247.9827943533787
303.78930466877165,192.92432273989934,307.40883755237616,192.30666237956487,301.07956930277066,192.95401090315764,312.83517375696243,187.1875565116205,298.77149352021655,186.82490435670863,322.83534128345434,178.50220239246326,292.522619366546,177.04129069858485,326.2390490421239,202.44758292731203,285.4835616421653,202.11978093590574,317.6547260863385,206.20842380710195,290.09643361406717,208.07285741342065,319.977882808125,183.8904808059203,302.6439239148717,180.17995772943863,326.2303231456189,214.68595879612857,284.14101868324116,211.46463702849854,326.43304086626915,254.09215339428272,281.3515045464802,248.14522420001103
304.0361685097026,193.42793490005081,307.82723739122514,192.12044056639812,301.1306204048017,192.82802115070115,313.9053869604352,187.4298563257277,298.76174509499947,187.26117783162863,323.91083567927063,178.2148655124677,292.3105717665238,177.22364730157344,326.9251954672087,201.72898525918222,286.9229371187283,202.8644042849395,319.11722470156883,206.33037705596837,290.7090170437539,208.03033592540527,320.28329828987927,182.5793719315349,302.2818477847405,180.4389018314174,327.29458652125174,214.95448391417068,284.00856213299596,211.95473405736323,326.87273267397006,253.85163339734638,281.8504009098036,248.11323171871052
304.7730179384552,193.6461716200366,309.6658292911406,192.4321982988901,301.91537764550225,193.3097675703386,314.90271035162993,187.65738594236885,299.4959939162979,187.52924252500594,325.2001947213529,179.38643696452772,292.4333752004283,177.39652930827705,327.17106662964426,201.62829394904193,287.3813859465015,203.67608796348472,319.19724757435984,206.29716240452507,292.82863720836184,208.18091330219661,321.06319417836966,182.05252786919675,302.35240678916125,180.48540898850652,327.47484212452173,214.94954758988197,284.13851998322525,211.67869588057414,327.8931769950233,253.96847083187265,281.80117794143064,248.0517453014331
305.2240583358064,193.76937825722922,310.31887528611185,192.63665079902037,302.4366246628245,193.80834428198273,315.87309030519623,188.76088412036611,299.6853407369458,189.1959282306048,325.3432141923258,179.67209331861991,292.4431053179036,179.3546083053884,327.81709812199824,201.80004987181215,287.41155944918796,204.98170439236193,319.0074401930558,206.23141277381015,293.5737497772191,208.86112792779306,320.94987581679743,181.46823586289818,302.2791448952128,180.19399396592505,327.71113464537723,215.03851467259184,284.1286913847275,211.4341126458532,327.7792826559222,253.94346373987372,281.8546910405741,247.9723240573929
305.21967055005604,190.85966193934846,309.49456185428164,190.7691373833121,302.70934280393,191.71120232803597,315.2345548014993,186.8159236600627,300.7100121067631,185.36227395343903,325.0891807495219,178.15506596700712,293.9273114056873,176.17438359887274,327.94490820078283,200.71236117728964,287.38657175288995,196.18999010955667,318.8624987554505,205.68198129621138,289.1528016363951,205.57737089087925,321.6681262502436,183.25032294592918,303.96494320037266,182.08288729249335,328.0405064119407,213.4110378855437,284.3615928495141,211.59451342886763,327.8127722133809,253.91421768881625,282.0986989577292,249.27397812444772
305.62321807837037,191.41124662760427,309.46716898457305,191.17796310135702,302.9912967901581,191.88423144735864,315.31937562361594,187.11666744316523,301.3472149356085,186.1942916384798,324.998888835574,179.86246460299014,294.0999873717983,176.61679706212163,328.23206185353,206.16718813513066,286.2356475849914,204.16483970930247,319.1038002636521,206.36497427707323,289.59689296233626,207.4372806824478,321.5119731871664,182.4714078632813,304.0795186754366,179.61509792990196,328.44989702579494,213.83281397653886,284.4756711096156,211.77888342388005,327.82163360659865,253.78800185353413,282.3155308228043,249.17313767601692
305.65260757755686,190.2902092327763,309.36806242717364,189.78614998046444,303.18738412083934,190.23927906328046,315.20748682431,184.45163121240498,301.4979757366171,184.21557080653048,325.185690865003,176.75325919912208,293.89178746377667,176.61082998965554,328.6736515945213,202.00380219778376,288.170117206252,203.02720914452763,318.99965898855095,206.43487926648132,290.8317650080442,208.0013040841067,321.6095496414133,184.00743422127022,303.8214900383547,180.43430978887628,328.7683205915796,213.71250937357928,285.2945541687148,211.5854285702905,328.2131590736724,253.95176109547867,282.6491223370508,248.87999185636218
305.5434456024636,190.3755157326541,309.2532500728488,190.0586432327024,303.20497174830746,190.8323873051646,315.09891504637943,184.92985168418022,301.66889137711985,184.90015177368,325.2042335546566,176.6220730797669,293.918911805575,176.66983842661102,328.6581675875617,201.50743131563655,288.60529355140903,202.02775673760445,318.8424211074476,206.5554052070148,290.84244634549736,208.37438442309244,321.70559248603865,183.46871384990024,303.76100594384434,181.55117277661088,328.9948869144171,213.30898664744115,285.6305030736713,211.75081104740104,328.3181990892681,253.9486718779919,282.74210497008676,248.66894752999755
305.48327765145666,191.73127353741555,309.17155964380925,190.36018956973666,303.1022500045559,191.16103354048306,315.02255259160745,185.16257106739704,301.4640581197579,184.8287067456884,325.68775946240174,176.4882678591561,293.82189442732596,176.69660172207165,329.37686398391634,199.45786216671928,288.48822309237914,204.14779694694803,319.42729910605215,206.40327455485445,291.39217950132837,210.6272360963289,322.19686765672816,183.7186348298243,303.64719285706815,181.97169286920098,330.0032850028063,213.1584274935666,286.13853127189026,211.82501359053356,328.8690126423952,254.23259879021148,282.8218128390712,248.22319676144474
305.48973612277086,192.73935632862802,309.20363570050546,191.07858356645718,303.02624072866524,191.86477989838104,315.0328075075273,185.45729319029746,301.189448020139,185.0776921669111,325.74917144949785,175.5824722814142,293.72042895523043,176.66010198299315,329.6573014375803,199.08055102946815,288.40570462233165,204.14588680207433,319.4819939469961,206.21032010977007,291.4619742258583,210.1040253627958,322.4654315159811,183.69934183477892,303.5967611241126,182.15602499349674,330.07673128486806,212.8609796706058,286.29584946307153,211.86107911119515,328.9642963036243,254.1974231958456,283.09310725418254,248.47920617577546
307.1937097576331,193.18123548816354,311.27950222658063,191.3763363448583,304.5557166018283,192.1654529400373,316.9146771932336,186.49270577681847,302.1445142524956,185.4523761880031,326.71204207868766,176.04824004758683,294.1034586301109,176.5290296741,330.4100611942423,201.21374269285405,287.81418347512493,204.58981190359208,319.5893200267618,206.32208322524642,291.51867243604477,209.7949356606642,322.32136616358866,180.7035717533616,303.80001733402287,180.1456437582215,330.7687316968306,212.41368694036208,286.66088348173855,211.63990747760351,329.59253826856434,254.3967111989955,283.3043201965903,248.70898605075834
308.2185167056174,192.84327219405753,312.2214586185073,190.95730917056702,305.5317596773032,191.80801882469564,317.65384083527186,186.2931406130485,302.61910263648554,186.12271399387384,327.0461659287551,176.40662179479548,294.3534049719865,176.7634452699706,330.20853357458435,201.1531492468168,287.8846516478378,204.01914220027584,320.15735321858614,205.86785163966059,292.36558093952317,208.93870816894636,322.24351654854274,180.27108672197983,303.76650948349425,179.42570871807948,330.67156525320866,211.92071055895488,286.5363919260359,211.52597253483248,330.1033039121073,255.1287635213809,283.2905801998711,248.87218428943459
308.3790030159784,190.95549296886952,312.12004827992814,189.88960029250885,305.49866995055623,190.65224924257944,317.2132654934338,183.7134040932196,302.5107025826339,183.38139245714478,327.77837492716066,176.06512687062727,294.55172648202824,175.394578601775,330.7867937036822,200.4169126731496,288.23646903945195,201.3861351021374,320.09022603553314,205.78564236346216,293.69826042120116,208.46514098529497,322.93919642971036,183.70879774684056,303.68559003143747,185.35135628029755,331.5458783687405,211.62860970985787,287.09179519165156,211.5803812148469,330.3093258644476,255.0665059503445,283.289571079544,248.4567870137437
308.55121374740907,189.2772321335372,312.3019527795115,187.82263031563178,305.7551417510296,188.72725087296214,317.57019463864486,182.16896856221473,302.4729129751267,181.42173202361224,327.55749086564447,173.3429791818996,294.340649031377,174.72228148266032,330.9199334241032,199.21055147858124,288.2935279082502,200.1561988815294,320.01277957513565,206.32392091428028,295.36130490696473,208.8101325061079,322.171494596085,187.44357132928894,303.40763843102184,186.58885472356548,331.6956412170907,211.68411540692733,287.1064768379482,211.36495448437753,330.64732071712217,255.9617854057342,283.48005588559386,249.17695731259104
308.28918396494095,189.43623977341193,312.1887029454211,188.38396168812938,305.56303807616104,189.3291655356219,317.5677235801876,182.00517765990443,302.6846235098639,180.85966529348676,327.14010989716854,173.644945045848,294.76740396032716,174.0312681173001,330.8819531548527,198.2526196131209,289.10552656513573,197.4463405680854,318.91374650528707,206.3343343120265,294.75843826542297,208.78222043266157,322.15186794341207,189.84889842642525,303.5064065681214,189.12333473588862,331.4911436378037,211.0292617176017,287.080927870182,211.72033323522496,330.7266379732988,255.64779640850563,283.58934517249133,249.8346239444051
308.1105844383602,189.59308728552614,311.53028475382035,188.57431110040298,305.3895783661045,189.48581639276298,317.0131471765804,181.49609020044298,302.13682765882925,180.6894067703232,326.4126626689685,172.61315633714625,294.610495938478,173.36051195382402,331.08681632996627,196.7019252788647,289.83779457373527,195.46732812187952,318.6756821602017,206.057310960728,294.0022129250194,207.90154492421797,321.7245726649396,189.36047940333114,303.52439164316587,188.82543336273193,331.5994106700193,211.08666832501362,286.8262621444161,212.29269038732193,330.6054489221745,256.09427434588395,283.811444115538,249.6827241303239
307.7302607158301,188.7875603947791,311.80234464601915,189.02054352640647,305.2289045141974,189.52157776542933,316.869569579412,181.39770022538173,301.64182653275395,181.11320129028874,326.32015311579124,171.93156296729046,294.7621104071254,173.41488754831022,331.62418578668314,196.72043323165445,290.32607859244126,197.27658878422596,318.0684055826008,206.1071325543804,297.04242126879717,208.2248772476244,320.631764855121,183.1508303581838,303.4625963819559,185.92831177008097,331.523425342593,212.02033170479748,286.9906670004652,212.41375751416393,331.0208948086283,254.3961119433005,284.5864909440088,249.66609721171005
308.26618279292666,187.31019794192062,312.0447656657213,187.4825937269383,305.8351221834242,187.87465045131614,317.34629978833266,180.4252918993055,303.8302675797626,178.9769830517318,326.5523129857533,171.68337571998805,295.9188803363456,171.50025867517346,331.6971699126045,196.85921345968453,290.28553876727125,192.71846152809704,316.8603044121063,205.63633336736413,294.4639504232735,204.31589174939776,321.0805210916351,184.04824038475428,303.12830744442226,184.95176434994832,331.9683642140003,212.2080893692666,287.21377695631213,213.02274549535414,331.11596064328376,254.50361592729635,285.1519106792425,249.04199781129415
